transaction_id,user_id,amount,payment_method,transaction_status,failure_reason,timestamps
1928,1130,34.3,,Success,Bank Server Down,2/24/2024 4:07
6521,1681,376.94,upi,Success,,1/6/2024 19:45
7645,1725,3242.58,,Success,,2/15/2024 21:46
3926,1689,3328.23,upi,success,Invalid PIN,2/19/2024 12:19
7179,1041,810.23,NetBanking,Success,Invalid PIN,1/14/2024 0:43
3640,1769,1532.19,,Success,Invalid PIN,1/9/2024 2:37
2579,1566,305.5,,Success,,1/27/2024 22:01
7423,1605,767.19,UPI,Failed,Bank Server Down,1/4/2024 14:34
13359,1915,7293.39,upi,Success,,1/15/2024 1:34
13712,1051,840.4,UPI,Success,Invalid PIN,2/29/2024 18:49
12745,1939,2195.83,,Success,,2/23/2024 15:28
9458,1974,78.26,Card,Success,Invalid PIN,2/11/2024 14:00
4719,1541,5.58,Wallet,Success,Bank Server Down,2/19/2024 18:59
5656,1680,3359.84,upi,Failed,,2/4/2024 7:18
2122,1583,2245.31,,,Timeout,1/24/2024 13:34
13682,1056,28.18,Card,Failed,Insufficient Balance,2/23/2024 12:08
1789,1505,497.76,Card,Failed,Insufficient Balance,2/10/2024 2:55
13176,1622,9296.85,UPI,Success,Insufficient Balance,1/25/2024 10:13
2615,1861,655.48,NetBanking,Success,Invalid PIN,2/8/2024 2:45
14844,1694,2400.37,,FAILED,Bank Server Down,1/11/2024 12:22
974,1501,1038.37,Wallet,Success,,2/24/2024 23:34
14724,1996,3711.2,NetBanking,Success,Invalid PIN,1/17/2024 1:52
12206,1883,426.04,,Success,Bank Server Down,1/16/2024 9:19
2082,1141,2.9,Wallet,Success,Bank Server Down,2/29/2024 20:26
1040,1564,3463.9,UPI,Failed,Bank Server Down,1/14/2024 4:59
1580,1345,456.88,upi,Failed,Insufficient Balance,1/12/2024 0:21
1984,1085,667.47,Card,Success,,1/1/2024 1:25
2607,1092,1873.55,,Success,,1/4/2024 7:07
14715,1415,2911.95,Card,Success,Invalid PIN,2/20/2024 17:22
8167,1187,-1456.12,CARD,Success,Bank Server Down,1/21/2024 13:53
13078,1384,659.95,Card,Success,Invalid PIN,1/6/2024 15:26
13916,1434,1601.75,NetBanking,Success,Timeout,1/25/2024 1:51
11368,1129,4386.99,Card,Failed,Insufficient Balance,1/21/2024 6:50
14239,1267,2770.06,UPI,FAILED,Invalid PIN,2/6/2024 13:33
1292,1965,1701.76,UPI,Success,Bank Server Down,2/28/2024 17:16
8161,1007,104.83,UPI,Success,Timeout,1/29/2024 14:00
6474,1047,164.71,Wallet,Success,Invalid PIN,2/3/2024 14:15
4277,1549,599.02,Wallet,FAILED,Timeout,1/28/2024 23:47
10858,1146,2557.83,Card,Failed,,2/9/2024 2:04
11414,1099,335.4,CARD,,Bank Server Down,2/17/2024 18:06
14607,1698,2517.02,Card,Success,,2/28/2024 23:00
6886,1295,310.6,CARD,Failed,Invalid PIN,2/16/2024 21:11
5884,1117,570.03,Card,Success,,2/6/2024 3:27
9197,1441,2493.72,NetBanking,Success,,2/24/2024 22:08
4213,1619,880.65,Wallet,Success,Invalid PIN,1/21/2024 11:53
4544,1961,158.52,,FAILED,Insufficient Balance,1/17/2024 1:05
12039,1068,1038.62,,Success,,1/14/2024 23:15
6680,1234,33.43,Card,Success,,1/7/2024 9:00
12917,1320,1731.05,CARD,Success,Timeout,1/23/2024 14:42
11888,1065,1004.09,Wallet,Success,Invalid PIN,2/3/2024 12:07
2383,1603,194.25,Wallet,Success,,1/27/2024 8:37
9045,1946,3811.55,upi,Success,,2/11/2024 3:45
3217,1662,540.91,CARD,success,Insufficient Balance,2/25/2024 22:04
6873,1357,5179.99,UPI,Success,,2/9/2024 4:31
3520,1210,538.96,,Success,Insufficient Balance,2/28/2024 15:49
3494,1086,620.42,Card,Success,,2/10/2024 14:34
109,1270,1040.61,upi,Success,,1/19/2024 13:26
3537,1367,87.88,upi,Success,Invalid PIN,2/4/2024 4:27
489,1980,171.72,Wallet,Success,,1/20/2024 14:13
9371,1567,1562.82,NetBanking,Success,Bank Server Down,2/4/2024 6:40
8138,1934,721.83,upi,Success,,2/6/2024 18:49
10923,1075,1315.76,,Success,Bank Server Down,1/22/2024 15:23
3047,1611,271.46,CARD,Failed,Bank Server Down,2/3/2024 0:03
12036,1817,2077.45,CARD,Success,,2/14/2024 13:31
13791,1206,633.73,Card,,,2/26/2024 2:40
14839,1135,393.22,CARD,Success,Bank Server Down,1/25/2024 22:12
11645,1760,134.14,Wallet,Success,,1/30/2024 11:41
12712,1594,1965.7,upi,success,Timeout,2/14/2024 12:00
10265,1368,2123.03,Wallet,Success,Bank Server Down,1/17/2024 11:55
3179,1907,1072.45,UPI,success,Invalid PIN,1/11/2024 14:14
5384,1247,1843.74,NetBanking,Success,Timeout,1/16/2024 3:36
4772,1358,2348.65,Wallet,Success,Invalid PIN,1/2/2024 21:00
3030,1009,147.92,UPI,Success,Insufficient Balance,1/3/2024 6:23
9712,1555,1312.44,UPI,Success,Bank Server Down,1/13/2024 6:38
5296,1456,1909.87,Card,Success,Invalid PIN,2/22/2024 6:09
13958,1782,295.2,upi,Success,,2/12/2024 6:23
5599,1404,3476.12,upi,Success,,2/10/2024 9:25
11510,1105,898.27,Wallet,Success,Invalid PIN,2/14/2024 14:48
3643,1462,19.98,upi,Success,Invalid PIN,1/23/2024 3:36
7682,1923,975.44,upi,Failed,Insufficient Balance,1/29/2024 16:10
3002,1937,22.47,Card,Success,Timeout,2/19/2024 14:17
3344,1252,111.57,NetBanking,,Timeout,1/13/2024 0:54
13868,1581,611.43,Wallet,Success,,1/18/2024 21:21
13312,1896,1563.54,Wallet,Success,Bank Server Down,2/15/2024 17:12
2251,1666,559.51,upi,FAILED,,2/15/2024 12:45
8594,1888,4037.4,Card,Success,,1/30/2024 7:58
13343,1908,77.68,CARD,Success,Timeout,1/20/2024 20:25
9600,1100,1883.07,upi,Success,Invalid PIN,2/10/2024 21:06
2114,1061,58.3,Wallet,Failed,Bank Server Down,1/22/2024 19:11
8842,1747,579.79,Card,Success,Timeout,2/26/2024 3:34
12325,1747,167.15,upi,Success,Insufficient Balance,1/13/2024 1:07
4762,1108,207.83,Card,Success,Bank Server Down,2/18/2024 11:45
11290,1171,734.12,,Failed,Insufficient Balance,2/13/2024 14:48
4387,1479,1682.35,CARD,Failed,,2/22/2024 10:16
10866,1771,475.94,,Success,Bank Server Down,1/13/2024 21:52
14713,1202,350.91,Card,Failed,,2/24/2024 2:22
6861,1914,3780.34,CARD,FAILED,Insufficient Balance,1/25/2024 0:27
11093,1045,2340.8,NetBanking,Success,Insufficient Balance,2/22/2024 3:40
9408,1698,26.12,Wallet,Success,Timeout,1/2/2024 22:56
12805,1438,720.74,UPI,Success,,1/14/2024 10:37
8036,1035,1082.08,NetBanking,Failed,Insufficient Balance,2/11/2024 18:58
5363,1048,5585.34,upi,,Timeout,1/18/2024 14:49
7359,1624,85.59,upi,Success,Timeout,2/5/2024 1:48
772,1216,3401.88,upi,Failed,Insufficient Balance,1/24/2024 23:34
7800,1435,1673.95,upi,Failed,Bank Server Down,1/16/2024 17:23
3876,1611,1115.35,Card,Success,,1/23/2024 2:12
5364,1686,686.08,Card,success,,2/9/2024 12:35
754,1191,464.37,Card,Failed,Timeout,2/6/2024 7:43
14456,1779,545.48,,Success,Insufficient Balance,2/5/2024 15:27
8993,1869,1817.58,UPI,Success,,2/12/2024 7:18
7934,1970,1267.52,,FAILED,,1/1/2024 23:03
14565,1501,613.69,,Failed,,1/25/2024 6:36
14577,1864,1098.17,Wallet,Success,Invalid PIN,2/25/2024 12:31
7055,1176,559.73,CARD,Success,,1/16/2024 4:00
2794,1293,1721.6,CARD,Success,Timeout,2/13/2024 6:22
529,1817,945.51,Card,Failed,,2/16/2024 22:02
11427,1891,5340.6,NetBanking,Success,Invalid PIN,2/14/2024 2:31
3807,1475,1688.67,Card,Success,Timeout,2/22/2024 20:51
8222,1665,6010.92,upi,Success,,1/4/2024 17:37
3273,1465,1187.52,NetBanking,Success,Invalid PIN,2/27/2024 12:24
4806,1163,38.5,CARD,FAILED,Timeout,2/6/2024 17:41
11450,1026,935.74,UPI,Success,Invalid PIN,2/8/2024 21:42
14647,1462,182.73,,Success,Bank Server Down,2/1/2024 21:04
5875,1139,3407.05,Wallet,FAILED,,1/19/2024 22:56
11027,1215,2201.54,CARD,Failed,Timeout,1/12/2024 5:55
5279,1054,1264.98,NetBanking,Success,Invalid PIN,1/17/2024 10:30
10228,1835,3607.09,CARD,Failed,Invalid PIN,2/20/2024 2:07
3414,1212,953.99,,Failed,Bank Server Down,1/31/2024 12:57
5957,1021,1291.68,Wallet,,,1/19/2024 18:52
5816,1850,51.61,Wallet,Success,Timeout,1/18/2024 20:41
13967,1435,744.68,UPI,Success,,1/24/2024 3:20
4199,1545,482.31,,Success,Invalid PIN,1/26/2024 4:35
1821,1108,1434.15,upi,Success,Invalid PIN,2/29/2024 3:09
10927,1048,910.22,CARD,Failed,Insufficient Balance,1/29/2024 17:26
5006,1629,702.02,CARD,Failed,,1/4/2024 16:16
8097,1846,161.48,CARD,success,Bank Server Down,1/7/2024 22:12
5638,1535,202.21,CARD,Success,Timeout,2/11/2024 6:19
10140,1421,2534.42,upi,Failed,Insufficient Balance,1/26/2024 23:40
4619,1437,845.6,Card,FAILED,Bank Server Down,1/19/2024 3:04
2991,1262,929.23,NetBanking,,Invalid PIN,1/25/2024 22:39
313,1836,3667.95,Wallet,Success,Timeout,1/13/2024 18:33
13679,1132,496.49,upi,Success,,1/31/2024 2:38
4178,1363,1246.34,CARD,Success,Bank Server Down,1/21/2024 6:15
13290,1319,250.32,,Success,,2/11/2024 13:08
8377,1845,35.4,Wallet,Success,,2/5/2024 5:13
9865,1635,139.57,UPI,Success,Timeout,1/21/2024 0:09
13938,1746,3403.59,Card,Success,,2/29/2024 6:22
8651,1830,34.76,CARD,Success,,1/25/2024 4:42
12618,1157,861.7,Card,Success,Bank Server Down,2/26/2024 3:18
3501,1042,590.46,Card,Success,Insufficient Balance,1/12/2024 2:38
6891,1906,733.52,Wallet,Failed,Insufficient Balance,2/5/2024 5:15
4938,1140,2626.63,Wallet,Success,Invalid PIN,1/28/2024 5:22
13152,1036,55.18,UPI,Failed,,1/9/2024 1:29
13898,1100,2010.29,NetBanking,Success,Timeout,2/26/2024 14:21
8429,1100,2259.41,upi,Failed,Invalid PIN,2/23/2024 18:50
14422,1177,1227.37,Wallet,Success,Insufficient Balance,1/23/2024 7:28
10788,1048,5242.92,Card,success,,1/24/2024 22:50
6438,1745,111.15,NetBanking,Failed,,2/17/2024 10:59
11238,1754,167.69,CARD,Success,Bank Server Down,2/27/2024 17:31
7011,1978,4750.44,upi,Failed,,1/11/2024 8:46
9965,1225,672.57,Card,Success,,2/21/2024 3:45
6084,1068,229.03,CARD,Success,Insufficient Balance,1/22/2024 17:44
4498,1934,746.26,NetBanking,Success,Insufficient Balance,1/11/2024 15:10
7091,1972,381.5,Wallet,Success,,2/2/2024 0:04
3500,1086,288.01,CARD,Failed,Timeout,2/7/2024 15:46
2646,1294,5467.45,UPI,Success,,1/10/2024 15:26
6922,1641,540.01,Card,Success,Insufficient Balance,1/20/2024 13:58
10139,1041,1580.62,upi,Success,Insufficient Balance,1/20/2024 20:49
11365,1575,2709.94,CARD,Success,Timeout,2/14/2024 22:11
11311,1997,981.49,NetBanking,Success,Timeout,1/23/2024 17:46
9777,1564,4139.95,upi,Failed,Bank Server Down,1/24/2024 11:19
1383,1320,2505.48,Card,Success,Bank Server Down,1/25/2024 14:50
9453,1846,94.7,upi,Success,Timeout,1/24/2024 14:39
10901,1485,1601.69,,Failed,Timeout,1/17/2024 22:35
12102,1023,905.6,Wallet,Failed,Bank Server Down,2/28/2024 17:07
7791,1123,2347.33,upi,FAILED,,2/8/2024 17:13
2966,1333,515.41,UPI,Success,Insufficient Balance,1/28/2024 11:13
2677,1552,1461.78,NetBanking,Success,Timeout,2/22/2024 20:36
4606,1356,361,UPI,Failed,Timeout,2/17/2024 6:46
1760,1914,241.44,,Success,Invalid PIN,1/6/2024 12:50
6632,1767,2562.69,upi,Success,,2/16/2024 12:15
14147,1625,400.17,upi,Success,,2/20/2024 9:41
8227,1609,85.72,upi,Failed,Timeout,2/13/2024 18:40
14191,1981,450.02,Wallet,Success,Invalid PIN,2/5/2024 19:35
5929,1321,425.23,UPI,,,1/20/2024 23:21
12335,1008,338.74,,Success,,2/16/2024 8:33
3989,1176,4527.34,CARD,Failed,Insufficient Balance,2/28/2024 14:34
6853,1630,230.54,Wallet,Failed,,2/25/2024 16:02
12621,1393,35.99,UPI,Success,Timeout,2/25/2024 3:31
11203,1611,3537.25,upi,,,2/7/2024 8:54
2447,1739,235.84,Wallet,Failed,,2/22/2024 16:46
14783,1165,487.8,upi,Success,Timeout,1/28/2024 22:26
3686,1223,4149.04,NetBanking,Failed,Invalid PIN,1/27/2024 22:10
10565,1467,3915.55,CARD,Success,Timeout,2/2/2024 16:30
12189,1918,132.75,upi,Success,Invalid PIN,2/14/2024 11:35
10276,1707,0,CARD,Failed,,1/2/2024 16:27
8229,1274,425.58,NetBanking,Success,,2/22/2024 20:13
7824,1786,3258,UPI,Success,Bank Server Down,2/3/2024 2:48
13004,1132,1650.74,NetBanking,Failed,Insufficient Balance,1/3/2024 20:54
9434,1799,671,Card,,Bank Server Down,2/17/2024 16:19
7475,1071,2037.31,Card,Success,Timeout,1/4/2024 18:55
1665,1317,724.11,,Success,Insufficient Balance,1/17/2024 5:34
3756,1515,1511.11,NetBanking,Success,Timeout,1/21/2024 7:00
4211,1272,1373.33,NetBanking,success,,2/25/2024 18:19
2673,1374,502.53,NetBanking,FAILED,Invalid PIN,1/24/2024 22:52
7678,1255,361.36,NetBanking,success,Timeout,2/26/2024 7:41
10832,1659,1040.2,,Success,,1/24/2024 10:09
11869,1271,395.55,CARD,Success,Invalid PIN,1/12/2024 15:35
10771,1325,48.84,,Failed,Timeout,1/27/2024 14:44
896,1360,10931.92,NetBanking,Failed,,1/15/2024 22:55
2851,1219,66.13,Card,Success,Bank Server Down,2/8/2024 21:08
14076,1734,297.72,upi,FAILED,,1/22/2024 17:24
4846,1586,3706.52,upi,Failed,,2/13/2024 15:18
6812,1339,658.83,,Success,Timeout,2/18/2024 22:24
3664,1412,1904.19,Card,Success,Bank Server Down,2/25/2024 21:26
12689,1536,608.39,NetBanking,Success,,1/30/2024 18:54
7244,1976,101.91,NetBanking,Failed,,1/15/2024 3:33
13603,1849,15.34,UPI,Success,Timeout,2/15/2024 21:52
13047,1749,888.78,Card,Success,,2/11/2024 22:05
1,1102,3978.34,Wallet,Success,Timeout,2/12/2024 16:52
8926,1307,362.81,CARD,Success,Invalid PIN,2/19/2024 20:50
9084,1086,867.5,Card,Success,,1/12/2024 5:37
5924,1217,3593.86,CARD,Success,Insufficient Balance,1/10/2024 17:01
10820,1513,5147.28,Card,Failed,,1/23/2024 5:32
1425,1290,313.06,Wallet,FAILED,Timeout,2/4/2024 17:11
12400,1842,1659.94,CARD,,Timeout,2/20/2024 20:59
13239,1105,862.32,Card,Success,,1/1/2024 19:01
2823,1969,102.3,Card,Success,Invalid PIN,1/9/2024 19:58
6353,1304,121.03,UPI,Failed,Bank Server Down,2/6/2024 18:31
4692,1387,2840.47,CARD,Success,Invalid PIN,1/9/2024 16:49
9337,1830,1666.62,upi,Success,Invalid PIN,2/13/2024 1:47
14329,1771,4877.66,upi,Success,Insufficient Balance,1/21/2024 23:45
12776,1164,2996.31,CARD,,Timeout,1/16/2024 20:41
14376,1503,1905.55,Card,Success,Timeout,1/22/2024 15:27
13418,1667,1390.72,UPI,Success,,2/1/2024 20:30
11538,1103,605.18,,Success,,1/30/2024 23:46
9070,1034,3142.39,,Failed,,2/20/2024 5:38
5579,1732,4427.48,NetBanking,Success,,1/19/2024 4:19
1381,1641,1304.99,,Success,Insufficient Balance,1/14/2024 7:22
6969,1974,1535.07,,Success,Invalid PIN,1/25/2024 2:42
5721,1442,793.17,Wallet,,Bank Server Down,1/25/2024 6:50
66,1387,710.75,CARD,Success,Invalid PIN,1/6/2024 6:39
2802,1945,2065.94,UPI,,,1/19/2024 7:53
7744,1899,884.27,CARD,Failed,Invalid PIN,2/8/2024 5:51
9347,1211,1382.74,,Success,,1/13/2024 9:32
5852,1839,823.12,UPI,Success,Insufficient Balance,1/31/2024 17:48
12794,1332,407.59,UPI,Success,,1/23/2024 14:16
12929,1727,744.91,upi,success,Invalid PIN,1/30/2024 3:02
988,1389,282.57,,Success,Timeout,2/19/2024 22:14
14357,1813,4539.42,,Success,Timeout,1/27/2024 22:40
1089,1852,453.74,upi,Success,Insufficient Balance,2/11/2024 21:39
8452,1746,1582.95,NetBanking,Success,Insufficient Balance,1/30/2024 9:01
13328,1277,268.03,NetBanking,success,Bank Server Down,1/30/2024 16:01
14104,1621,389,Wallet,Success,Bank Server Down,1/22/2024 8:50
14951,1058,58.57,,Success,Invalid PIN,2/27/2024 23:49
12287,1375,1205.1,Card,Success,Bank Server Down,1/16/2024 4:16
74,1897,3301.65,Card,Success,Insufficient Balance,1/10/2024 14:02
11205,1811,355.04,Card,Failed,Timeout,1/16/2024 1:34
4831,1581,774.34,NetBanking,Success,,2/24/2024 17:19
12688,1310,486.44,Card,Success,Timeout,2/7/2024 19:29
1221,1077,589.69,,Failed,Timeout,2/5/2024 17:41
13597,1245,973.97,Card,FAILED,Timeout,2/16/2024 5:01
1031,1976,1522.94,Wallet,Success,Invalid PIN,2/11/2024 4:19
4114,1519,1979.46,upi,Success,Invalid PIN,2/29/2024 15:07
10429,1372,2082.53,UPI,Success,Timeout,2/27/2024 15:21
673,1099,2694.9,NetBanking,Failed,Timeout,2/21/2024 17:21
8274,1629,495.31,Wallet,Success,Bank Server Down,1/14/2024 8:49
9913,1562,2929.78,UPI,Failed,Insufficient Balance,1/24/2024 14:18
2276,1523,877.38,,Failed,Timeout,2/18/2024 18:28
1745,1468,6220.99,upi,Failed,,2/18/2024 12:52
5933,1411,2056.76,UPI,Failed,Invalid PIN,2/5/2024 11:51
9202,1934,6599.17,NetBanking,Success,Bank Server Down,2/2/2024 1:10
3050,1201,5937.62,Wallet,success,Timeout,2/12/2024 16:39
9066,1190,2706.52,CARD,Success,,2/3/2024 4:45
774,1872,1967.81,,Success,Invalid PIN,1/8/2024 6:37
14779,1343,126.57,,Failed,Invalid PIN,1/24/2024 12:02
14905,1016,871.02,,Success,,1/18/2024 18:11
9355,1542,2303.05,Wallet,Success,,2/1/2024 1:32
14731,1749,21.89,upi,,,1/10/2024 19:16
11200,1533,1661.16,upi,Success,Timeout,2/18/2024 6:46
7907,1886,1051.22,NetBanking,Success,Bank Server Down,2/15/2024 16:53
7001,1186,777.48,UPI,Success,,2/23/2024 6:40
1977,1777,701.12,NetBanking,Success,Invalid PIN,2/2/2024 20:04
12616,1127,1652.38,NetBanking,Success,Bank Server Down,1/3/2024 13:27
14416,1615,800.45,Wallet,Success,Invalid PIN,1/20/2024 9:07
12209,1792,471.85,upi,FAILED,,1/5/2024 20:55
14856,1230,1138.43,upi,Success,,1/9/2024 6:57
1110,1248,180.86,UPI,Success,Insufficient Balance,1/19/2024 3:49
11330,1233,115.24,upi,Failed,Invalid PIN,2/14/2024 16:59
8215,1434,2013.56,NetBanking,Success,Bank Server Down,2/3/2024 4:19
5005,1026,436.43,Wallet,Success,,1/2/2024 2:50
9491,1313,1183.85,NetBanking,Success,Timeout,1/20/2024 9:48
4850,1406,403.3,,Success,,2/3/2024 13:34
8163,1111,-809.32,,Success,Bank Server Down,1/19/2024 20:44
978,1928,3409.45,UPI,Success,Insufficient Balance,1/12/2024 17:20
2730,1979,291.76,,Success,,2/3/2024 0:33
4545,1323,614.45,UPI,Failed,,1/4/2024 3:55
1927,1802,2638.9,NetBanking,Success,,1/1/2024 23:42
4283,1546,221.38,,Failed,Bank Server Down,2/12/2024 10:06
2466,1989,110.72,UPI,Success,,1/9/2024 12:59
3073,1418,581.48,upi,Failed,,2/14/2024 6:44
7726,1240,396.24,,,Bank Server Down,2/18/2024 6:13
9762,1523,1682.06,Wallet,Success,Timeout,2/8/2024 17:44
14421,1769,401.94,CARD,FAILED,Invalid PIN,2/5/2024 15:19
14702,1456,5514.59,CARD,Success,Timeout,2/25/2024 22:29
10353,1295,461.37,CARD,Failed,Invalid PIN,1/7/2024 9:16
11432,1878,2097.48,UPI,Success,Timeout,2/18/2024 16:34
9650,1874,651.45,,Success,Bank Server Down,1/22/2024 21:26
4061,1553,920.56,Card,Failed,Invalid PIN,2/26/2024 4:30
6797,1537,121.05,,Success,Bank Server Down,1/24/2024 3:12
8942,1178,2268.79,NetBanking,Failed,,1/21/2024 8:03
5473,1477,535.85,UPI,Success,Invalid PIN,1/22/2024 4:27
6684,1207,1113.01,,Success,,1/18/2024 4:14
5152,1501,4399.74,,FAILED,Timeout,1/30/2024 1:15
10285,1206,1015.24,Wallet,Success,Timeout,1/30/2024 9:42
242,1957,859.7,UPI,Failed,Bank Server Down,2/17/2024 0:43
4423,1578,44.11,upi,Success,Insufficient Balance,1/25/2024 20:52
2033,1920,1564.78,NetBanking,Failed,Insufficient Balance,2/17/2024 15:34
9797,1965,339.41,Card,Failed,Insufficient Balance,2/21/2024 22:18
6944,1144,227.68,,Success,,2/14/2024 9:44
2148,1520,1283.04,Wallet,Success,Bank Server Down,2/16/2024 1:46
937,1142,5955.37,NetBanking,Success,Invalid PIN,2/29/2024 22:12
13440,1104,222.08,Wallet,Failed,Invalid PIN,2/23/2024 22:18
3827,1074,173.56,,Failed,Insufficient Balance,1/18/2024 12:46
321,1143,1994.51,UPI,,Bank Server Down,1/7/2024 13:01
14821,1636,2162.46,NetBanking,Failed,Insufficient Balance,1/14/2024 19:52
1229,1882,177.47,Wallet,Success,,1/15/2024 2:31
6936,1237,648.96,,Success,Invalid PIN,2/27/2024 20:49
9622,1987,972.77,Wallet,Success,,2/20/2024 22:23
4965,1770,80.16,NetBanking,Success,Invalid PIN,2/3/2024 18:59
2371,1129,3348.78,UPI,Success,Bank Server Down,2/26/2024 13:42
2995,1038,377.99,UPI,Failed,Bank Server Down,1/9/2024 12:55
8006,1407,-4444.22,CARD,Success,Invalid PIN,2/22/2024 4:33
6599,1533,2035.87,upi,Success,Invalid PIN,1/9/2024 10:30
13294,1456,5380.97,upi,Success,,1/16/2024 18:36
14158,1064,1636.32,NetBanking,Success,Bank Server Down,1/11/2024 23:27
8681,1849,2364.8,upi,Failed,Timeout,2/1/2024 17:02
6592,1203,731.35,,Success,,1/31/2024 4:45
2934,1974,3999.16,Wallet,,Bank Server Down,1/31/2024 0:51
14534,1240,584.38,upi,Success,Bank Server Down,2/29/2024 11:35
7329,1600,1667.96,NetBanking,Failed,,2/1/2024 3:57
5935,1680,12906.74,UPI,Success,Insufficient Balance,2/14/2024 5:01
7035,1236,1470.54,upi,success,Timeout,2/28/2024 6:37
849,1794,745.57,,Success,Invalid PIN,2/14/2024 18:56
13510,1647,2970.91,Card,Success,Timeout,1/22/2024 14:42
8003,1434,1339.03,UPI,Success,Bank Server Down,1/15/2024 5:44
8788,1497,1305.76,CARD,Failed,Insufficient Balance,1/24/2024 1:24
9276,1170,477.87,Wallet,Success,Invalid PIN,2/18/2024 0:42
14851,1544,1350,Wallet,Success,Insufficient Balance,1/19/2024 0:58
2036,1160,977.99,NetBanking,Success,Bank Server Down,1/8/2024 3:49
4967,1187,1728.36,,Failed,,2/4/2024 21:26
7837,1366,1126.27,Wallet,Failed,Invalid PIN,2/10/2024 14:43
1027,1404,3546.27,Card,Success,Insufficient Balance,1/29/2024 13:15
11229,1864,2538.62,UPI,Failed,,1/8/2024 2:07
1654,1560,1132.9,upi,Success,Bank Server Down,2/21/2024 10:06
14390,1460,1546.98,UPI,,Timeout,1/21/2024 22:43
2715,1604,4463.23,Wallet,Success,Bank Server Down,2/7/2024 16:26
10539,1583,36.29,Wallet,Success,Bank Server Down,2/7/2024 2:47
5993,1099,3454.32,,Success,Insufficient Balance,2/28/2024 16:18
1662,1890,1775.67,UPI,Success,Timeout,2/4/2024 10:19
6815,1143,1438.52,Wallet,Success,Bank Server Down,2/4/2024 9:57
14219,1800,4666.54,upi,Success,Insufficient Balance,1/6/2024 14:38
7846,1334,2341.37,NetBanking,Success,,1/29/2024 11:14
14895,1491,844.33,NetBanking,Success,,2/4/2024 9:12
9566,1608,2021.44,UPI,Success,Timeout,2/29/2024 17:17
5447,1982,280.85,CARD,Success,Bank Server Down,2/2/2024 14:37
5434,1251,137.79,CARD,Failed,Timeout,2/19/2024 7:12
9953,1476,1400.03,Wallet,Failed,,2/22/2024 17:24
7463,1656,3837.04,UPI,Success,,2/3/2024 3:17
3741,1821,464.89,CARD,Success,Invalid PIN,1/17/2024 18:26
5879,1516,1447.95,upi,Success,Timeout,1/11/2024 23:33
4754,1820,828.42,upi,success,Bank Server Down,2/8/2024 21:29
8160,1325,2093.12,Wallet,Success,Timeout,1/11/2024 10:05
399,1111,1141.74,,Success,Insufficient Balance,2/1/2024 15:35
9730,1078,791.87,upi,Success,,2/13/2024 2:35
2377,1538,625.59,Card,Success,Bank Server Down,1/9/2024 4:04
10839,1922,242.68,upi,success,Timeout,2/12/2024 8:40
8749,1939,1155.7,Card,Success,Timeout,2/6/2024 20:02
3544,1920,1020.56,NetBanking,Success,Insufficient Balance,1/15/2024 16:47
1693,1924,2980.34,Card,Failed,,1/8/2024 13:18
4995,1507,2984.99,Wallet,Success,Invalid PIN,1/31/2024 8:42
12899,1737,880.58,NetBanking,Success,Invalid PIN,1/14/2024 1:05
